,r,PL,RMS,source_file,PL_RMS_ratio,RMS_PL_ratio,PL_RMS_product,PL_RMS_diff,PL_RMS_abs_diff,PL_squared,RMS_squared,PL_sqrt,RMS_sqrt,PL_log,RMS_log,PL_exp,RMS_exp,PL_group_mean,PL_group_std,PL_normalized,RMS_group_mean,RMS_group_std,RMS_normalized,interaction_H_H,interaction_H_L,interaction_H_M,interaction_H_VH,interaction_L_H,interaction_L_L,interaction_L_M,interaction_L_VL,interaction_M_H,interaction_M_L,interaction_M_M,interaction_M_VH,interaction_M_VL,interaction_VH_H,interaction_VH_M,interaction_VH_VH,interaction_VL_H,interaction_VL_L,interaction_VL_M,interaction_VL_VL
10,1525.32,62.2,7.9,FCPR-D1_CIR.csv,7.873417721419324,0.1270096463020466,491.38000000000005,54.300000000000004,54.300000000000004,3868.84,62.410000000000004,7.886697661252142,2.8106938645110393,4.146304301152812,2.186051276738094,1.862649618265929,2.203396426255937,63.068999999999996,0.7815324464308061,-1.1119180065491225,8.649650000000001,0.5737318350875825,-1.306620888058097,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11,1869.8,63.5,8.21,FCPR-D1_CIR.csv,7.734470158249275,0.12929133858247358,521.335,55.29,55.29,4032.25,67.40410000000001,7.968688725254614,2.8653097563788807,4.1666652238017265,2.2202898502672155,1.8870221414587378,2.2727714729983686,63.068999999999996,0.7815324464308061,0.5514806223506109,8.649650000000001,0.5737318350875825,-0.7662987706726367,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,2136.33,62.9,7.98,FCPR-D1_CIR.csv,7.882205513685686,0.12686804451490163,501.942,54.92,54.92,3956.41,63.680400000000006,7.930952023559341,2.824889378365107,4.157319361383489,2.194999882314108,1.8757339071775117,2.221094294751435,63.068999999999996,0.7815324464308061,-0.2162418217569619,8.649650000000001,0.5737318350875825,-1.167182922281204,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
13,1931.49,63.9,8.89,FCPR-D1_CIR.csv,7.187851518479326,0.13912363067270875,568.071,55.01,55.01,4083.21,79.03210000000001,7.993747556684537,2.981610303175115,4.1728476237100445,2.2915241456346207,1.894585346350085,2.4326957387976567,63.068999999999996,0.7815324464308061,1.0632955850889898,8.649650000000001,0.5737318350875825,0.4189239384309511,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
14,1641.73,63.6,8.68,FCPR-D1_CIR.csv,7.327188940007752,0.13647798742116904,552.048,54.92,54.92,4044.96,75.3424,7.974960814950754,2.946183972531247,4.168214410788556,2.2700619012884857,1.8889101074258496,2.382141802457978,63.068999999999996,0.7815324464308061,0.6794343630352079,8.649650000000001,0.5737318350875825,0.05289927826660615,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,1310.11,63.4,9.25,FCPR-D1_CIR.csv,6.854054053979956,0.14589905362753014,586.4499999999999,54.15,54.15,4019.56,85.5625,7.962411694957753,3.0413812651491097,4.165113633110308,2.327277705584417,1.8851360625139246,2.521868260358148,63.068999999999996,0.7815324464308061,0.42352688166601393,8.649650000000001,0.5737318350875825,1.0463947844269674,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,1390.31,63.2,8.79,FCPR-D1_CIR.csv,7.189988623353926,0.13908227848079258,555.528,54.410000000000004,54.410000000000004,3994.2400000000002,77.26409999999998,7.9498427657407165,2.9647934160747185,4.162003210695915,2.281361456542419,1.8813695581487633,2.4084900117589294,63.068999999999996,0.7815324464308061,0.16761940029682904,8.649650000000001,0.5737318350875825,0.24462648120983269,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
17,1102.45,62.0,8.17,FCPR-D1_CIR.csv,7.588739289992794,0.13177419354817455,506.54,53.83,53.83,3844.0,66.74889999999999,7.874007874011811,2.8583211855912904,4.143134726391533,2.2159372862683733,1.858928041846342,2.263698545059486,63.068999999999996,0.7815324464308061,-1.3678254879183165,8.649650000000001,0.5737318350875825,-0.8360177535610848,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
18,808.67,61.4,7.89,FCPR-D1_CIR.csv,7.782002534755615,0.12850162866428583,484.44599999999997,53.51,53.51,3769.96,62.25209999999999,7.835815209663893,2.808914381037628,4.133565275375382,2.1849270495258133,1.8478078674788694,2.2011941311607526,63.068999999999996,0.7815324464308061,-2.135547932025889,8.649650000000001,0.5737318350875825,-1.3240506337802098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19,1225.25,61.8,8.07,FCPR-D1_CIR.csv,7.657992564960867,0.13058252427163336,498.726,53.73,53.73,3819.24,65.12490000000001,7.861297602813418,2.8407745422683583,4.139955073474153,2.2049722641270453,1.855213901141401,2.2411743681943785,63.068999999999996,0.7815324464308061,-1.6237329692875104,8.649650000000001,0.5737318350875825,-1.0103152107822,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
